Time [s],Acceleration [mg],Time [s],Force [N]  
1.948000,0.000,0.974000,53.763 
1.948500,0.000,0.974250,53.763 
1.949000,0.000,0.974500,54.741 
1.949500,0.000,0.974750,53.763 
1.950000,0.000,0.975000,54.741 
1.950500,0.000,0.975250,54.741 
1.951000,0.000,0.975500,55.718 
1.951500,0.000,0.975750,56.696 
1.952000,0.000,0.976000,57.674 
1.952500,0.000,0.976250,57.674 
1.953000,0.000,0.976500,57.674 
1.953500,0.000,0.976750,56.696 
1.954000,0.000,0.977000,56.696 
1.954500,0.000,0.977250,53.763 
1.955000,0.000,0.977500,54.741 
1.955500,0.000,0.977750,53.763 
1.956000,0.000,0.978000,54.741 
1.956500,0.000,0.978250,53.763 
1.957000,0.000,0.978500,53.763 
1.957500,0.000,0.978750,54.741 
1.958000,0.000,0.979000,55.718 
1.958500,0.000,0.979250,54.741 
1.959000,0.000,0.979500,55.718 
1.959500,0.000,0.979750,54.741 
1.960000,0.000,0.980000,55.718 
1.960500,0.000,0.980250,58.651 
1.961000,0.000,0.980500,58.651 
1.961500,0.000,0.980750,57.674 
1.962000,0.000,0.981000,54.741 
1.962500,0.000,0.981250,54.741 
1.963000,0.000,0.981500,54.741 
1.963500,0.000,0.981750,54.741 
1.964000,0.000,0.982000,54.741 
1.964500,0.000,0.982250,55.718 
1.965000,0.000,0.982500,55.718 
1.965500,0.000,0.982750,54.741 
1.966000,0.000,0.983000,55.718 
1.966500,0.000,0.983250,58.651 
1.967000,0.000,0.983500,58.651 
1.967500,0.000,0.983750,57.674 
1.968000,0.000,0.984000,54.741 
1.968500,0.000,0.984250,55.718 
1.969000,0.000,0.984500,55.718 
1.969500,0.000,0.984750,55.718 
1.970000,0.000,0.985000,55.718 
1.970500,0.000,0.985250,56.696 
1.971000,0.000,0.985500,59.629 
1.971500,0.000,0.985750,59.629 
1.972000,0.000,0.986000,58.651 
1.972500,0.000,0.986250,55.718 
1.973000,0.000,0.986500,54.741 
1.973500,0.000,0.986750,55.718 
1.974000,0.000,0.987000,55.718 
1.974500,0.000,0.987250,56.696 
1.975000,0.000,0.987500,55.718 
1.975500,0.000,0.987750,56.696 
1.976000,0.000,0.988000,56.696 
1.976500,0.000,0.988250,56.696 
1.977000,0.000,0.988500,59.629 
1.977500,0.000,0.988750,59.629 
1.978000,0.000,0.989000,59.629 
1.978500,0.000,0.989250,55.718 
1.979000,0.000,0.989500,56.696 
1.979500,0.000,0.989750,55.718 
1.980000,0.000,0.990000,55.718 
1.980500,0.000,0.990250,56.696 
1.981000,0.000,0.990500,56.696 
1.981500,0.000,0.990750,56.696 
1.982000,0.000,0.991000,57.674 
1.982500,0.000,0.991250,59.629 
1.983000,0.000,0.991500,59.629 
1.983500,0.000,0.991750,59.629 
1.984000,0.000,0.992000,56.696 
1.984500,0.000,0.992250,56.696 
1.985000,0.000,0.992500,55.718 
1.985500,0.000,0.992750,56.696 
1.986000,0.000,0.993000,56.696 
1.986500,0.000,0.993250,55.718 
1.987000,0.000,0.993500,56.696 
1.987500,0.000,0.993750,57.674 
1.988000,0.000,0.994000,57.674 
1.988500,0.000,0.994250,60.606 
1.989000,0.000,0.994500,60.606 
1.989500,0.000,0.994750,60.606 
1.990000,0.000,0.995000,59.629 
1.990500,0.000,0.995250,57.674 
1.991000,0.000,0.995500,56.696 
1.991500,0.000,0.995750,56.696 
1.992000,0.000,0.996000,56.696 
1.992500,0.000,0.996250,57.674 
1.993000,0.000,0.996500,57.674 
1.993500,0.000,0.996750,61.584 
1.994000,0.000,0.997000,60.606 
1.994500,0.000,0.997250,60.606 
1.995000,0.000,0.997500,57.674 
1.995500,0.000,0.997750,57.674 
1.996000,0.000,0.998000,57.674 
1.996500,0.000,0.998250,58.651 
1.997000,0.000,0.998500,61.584 
1.997500,0.000,0.998750,61.584 
1.998000,0.000,0.999000,61.584 
1.998500,0.000,0.999250,60.606 
1.999000,0.000,0.999500,57.674 
1.999500,0.000,0.999750,56.696 
2.000000,0.000,1.000000,57.674 
2.000500,0.000,1.000250,57.674 
2.001000,0.000,1.000500,61.584 
2.001500,0.000,1.000750,60.606 
2.002000,0.000,1.001000,60.606 
2.002500,0.000,1.001250,57.674 
2.003000,0.000,1.001500,57.674 
2.003500,0.000,1.001750,58.651 
2.004000,0.000,1.002000,58.651 
2.004500,0.000,1.002250,61.584 
2.005000,0.000,1.002500,60.606 
2.005500,0.000,1.002750,57.674 
2.006000,0.000,1.003000,58.651 
2.006500,0.000,1.003250,57.674 
2.007000,0.000,1.003500,58.651 
2.007500,0.000,1.003750,62.561 
2.008000,0.000,1.004000,61.584 
2.008500,0.000,1.004250,60.606 
2.009000,0.000,1.004500,57.674 
2.009500,0.000,1.004750,58.651 
2.010000,0.000,1.005000,58.651 
2.010500,0.000,1.005250,58.651 
2.011000,0.000,1.005500,58.651 
2.011500,0.000,1.005750,58.651 
2.012000,0.000,1.006000,62.561 
2.012500,0.000,1.006250,61.584 
2.013000,0.000,1.006500,60.606 
2.013500,0.000,1.006750,57.674 
2.014000,0.000,1.007000,57.674 
2.014500,0.000,1.007250,57.674 
2.015000,0.000,1.007500,58.651 
2.015500,0.000,1.007750,58.651 
2.016000,0.000,1.008000,58.651 
2.016500,0.000,1.008250,58.651 
2.017000,0.000,1.008500,58.651 
2.017500,0.000,1.008750,59.629 
2.018000,0.000,1.009000,62.561 
2.018500,0.000,1.009250,62.561 
2.019000,0.000,1.009500,61.584 
2.019500,0.000,1.009750,58.651 
2.020000,0.000,1.010000,58.651 
2.020500,0.000,1.010250,58.651 
2.021000,0.000,1.010500,58.651 
2.021500,0.000,1.010750,58.651 
2.022000,0.000,1.011000,59.629 
2.022500,0.000,1.011250,62.561 
2.023000,0.000,1.011500,62.561 
2.023500,0.000,1.011750,61.584 
2.024000,0.000,1.012000,58.651 
2.024500,0.000,1.012250,58.651 
2.025000,0.000,1.012500,58.651 
2.025500,0.000,1.012750,58.651 
2.026000,0.000,1.013000,58.651 
2.026500,0.000,1.013250,58.651 
2.027000,0.000,1.013500,58.651 
2.027500,0.000,1.013750,59.629 
2.028000,0.000,1.014000,59.629 
2.028500,0.000,1.014250,60.606 
2.029000,0.000,1.014500,63.539 
2.029500,0.000,1.014750,62.561 
2.030000,0.000,1.015000,62.561 
2.030500,0.000,1.015250,63.539 
2.031000,0.000,1.015500,62.561 
2.031500,0.000,1.015750,62.561 
2.032000,0.000,1.016000,58.651 
2.032500,0.000,1.016250,59.629 
2.033000,0.000,1.016500,58.651 
2.033500,0.000,1.016750,59.629 
2.034000,0.000,1.017000,59.629 
2.034500,0.000,1.017250,60.606 
2.035000,0.000,1.017500,60.606 
2.035500,0.000,1.017750,63.539 
2.036000,0.000,1.018000,63.539 
2.036500,0.000,1.018250,62.561 
2.037000,0.000,1.018500,58.651 
2.037500,0.000,1.018750,59.629 
2.038000,0.000,1.019000,59.629 
2.038500,0.000,1.019250,59.629 
2.039000,0.000,1.019500,59.629 
2.039500,0.000,1.019750,59.629 
2.040000,0.000,1.020000,59.629 
2.040500,0.000,1.020250,60.606 
2.041000,0.000,1.020500,59.629 
2.041500,0.000,1.020750,60.606 
2.042000,0.000,1.021000,60.606 
2.042500,0.000,1.021250,60.606 
2.043000,0.000,1.021500,60.606 
2.043500,0.000,1.021750,64.516 
2.044000,0.000,1.022000,64.516 
2.044500,0.000,1.022250,63.539 
2.045000,0.000,1.022500,63.539 
2.045500,0.000,1.022750,58.651 
2.046000,0.000,1.023000,59.629 
2.046500,0.000,1.023250,59.629 
2.047000,0.000,1.023500,59.629 
2.047500,0.000,1.023750,60.606 
